,,,,
fairfax,2012,JUNE,Sully_Rd_1,72.16
fairfax,2012,JULY,Sully_Rd_1,70.27
fairfax,2012,AUGUST,Sully_Rd_1,65.07
fairfax,2012,SEPTEMBER,Sully_Rd_1,63.62
fairfax,2012,OCTOBER,Sully_Rd_1,81.52
fairfax,2012,NOVEMBER,Sully_Rd_1,74.55
fairfax,2012,DECEMBER,Sully_Rd_1,77.00
fairfax,2013,JANUARY,Sully_Rd_1,84.90
fairfax,2013,FEBRUARY,Sully_Rd_1,77.30
fairfax,2013,MARCH,Sully_Rd_1,94.30
fairfax,2013,APRIL,Sully_Rd_1,79.85
fairfax,2013,MAY,Sully_Rd_1,82.29
fairfax,2013,JUNE,Sully_Rd_1,86.22
fairfax,2013,JULY,Sully_Rd_1,93.59
fairfax,2013,AUGUST,Sully_Rd_1,73.63
fairfax,2013,SEPTEMBER,Sully_Rd_1,70.22
fairfax,2013,OCTOBER,Sully_Rd_1,85.05
fairfax,2013,NOVEMBER,Sully_Rd_1,73.46
fairfax,2013,DECEMBER,Sully_Rd_1,98.01
fairfax,2014,JANUARY,Sully_Rd_1,90.53
fairfax,2014,FEBRUARY,Sully_Rd_1,85.57
fairfax,2014,MARCH,Sully_Rd_1,95.90
fairfax,2014,APRIL,Sully_Rd_1,98.93
fairfax,2014,MAY,Sully_Rd_1,109.80
fairfax,2014,JUNE,Sully_Rd_1,84.60
fairfax,2014,JULY,Sully_Rd_1,79.64
fairfax,2014,AUGUST,Sully_Rd_1,75.68
fairfax,2014,SEPTEMBER,Sully_Rd_1,71.52
fairfax,2014,OCTOBER,Sully_Rd_1,75.58
fairfax,2014,NOVEMBER,Sully_Rd_1,74.44
fairfax,2014,DECEMBER,Sully_Rd_1,87.22
fairfax,2015,JANUARY,Sully_Rd_1,90.32
fairfax,2015,FEBRUARY,Sully_Rd_1,74.08
fairfax,2015,MARCH,Sully_Rd_1,108.82
fairfax,2015,APRIL,Sully_Rd_1,82.34
fairfax,2015,MAY,Sully_Rd_1,79.36
fairfax,2015,JUNE,Sully_Rd_1,84.71
fairfax,2015,JULY,Sully_Rd_1,84.16
fairfax,2015,AUGUST,Sully_Rd_1,71.23
fairfax,2015,SEPTEMBER,Sully_Rd_1,68.74
fairfax,2015,OCTOBER,Sully_Rd_1,74.81
fairfax,2015,NOVEMBER,Sully_Rd_1,71.48
fairfax,2015,DECEMBER,Sully_Rd_1,82.27
fairfax,2016,JANUARY,Sully_Rd_1,88.57
fairfax,2016,FEBRUARY,Sully_Rd_1,109.51
fairfax,2016,MARCH,Sully_Rd_1,79.54
fairfax,2016,APRIL,Sully_Rd_1,72.85
fairfax,2016,MAY,Sully_Rd_1,96.24
fairfax,2016,JUNE,Sully_Rd_1,80.55
fairfax,2016,JULY,Sully_Rd_1,74.03
fairfax,2016,AUGUST,Sully_Rd_1,70.24
fairfax,2016,SEPTEMBER,Sully_Rd_1,67.85
fairfax,2016,OCTOBER,Sully_Rd_1,70.34
fairfax,2016,NOVEMBER,Sully_Rd_1,66.52
fairfax,2016,DECEMBER,Sully_Rd_1,72.49
fairfax,2017,JANUARY,Sully_Rd_1,77.76
fairfax,2017,FEBRUARY,Sully_Rd_1,63.48
fairfax,2017,MARCH,Sully_Rd_1,83.38
fairfax,2017,APRIL,Sully_Rd_1,89.22
fairfax,2017,MAY,Sully_Rd_1,101.86
fairfax,2017,JUNE,Sully_Rd_1,86.39
fairfax,2017,JULY,Sully_Rd_1,90.49
fairfax,2017,AUGUST,Sully_Rd_1,88.44
fairfax,2017,SEPTEMBER,Sully_Rd_1,80.89
fairfax,2017,OCTOBER,Sully_Rd_1,81.50
fairfax,2017,NOVEMBER,Sully_Rd_1,82.90
fairfax,2017,DECEMBER,Sully_Rd_1,80.57
fairfax,2018,JANUARY,Sully_Rd_1,86.37
fairfax,2018,FEBRUARY,Sully_Rd_1,93.28
fairfax,2018,MARCH,Sully_Rd_1,92.13
fairfax,2018,APRIL,Sully_Rd_1,91.82
fairfax,2018,MAY,Sully_Rd_1,116.94
fairfax,2018,JUNE,Sully_Rd_1,99.02
fairfax,2018,JULY,Sully_Rd_1,105.31
fairfax,2018,AUGUST,Sully_Rd_1,101.12
fairfax,2018,SEPTEMBER,Sully_Rd_1,110.86
fairfax,2018,OCTOBER,Sully_Rd_1,94.32
fairfax,2018,NOVEMBER,Sully_Rd_1,123.25
fairfax,2018,DECEMBER,Sully_Rd_1,116.21
fairfax,2019,JANUARY,Sully_Rd_1,114.68
fairfax,2019,FEBRUARY,Sully_Rd_1,104.69
fairfax,2019,MARCH,Sully_Rd_1,118.86
fairfax,2019,APRIL,Sully_Rd_1,87.26
fairfax,2019,MAY,Sully_Rd_1,103.79
fairfax,2019,JUNE,Sully_Rd_1,83.44
fairfax,2019,JULY,Sully_Rd_1,84.15
fairfax,2019,AUGUST,Sully_Rd_1,80.83
fairfax,2019,SEPTEMBER,Sully_Rd_1,73.10
fairfax,2019,OCTOBER,Sully_Rd_1,78.97
fairfax,2019,NOVEMBER,Sully_Rd_1,82.55
fairfax,2019,DECEMBER,Sully_Rd_1,88.29
fairfax,2020,JANUARY,Sully_Rd_1,95.64
fairfax,2020,FEBRUARY,Sully_Rd_1,92.60
fairfax,2020,MARCH,Sully_Rd_1,88.57
fairfax,2020,APRIL,Sully_Rd_1,97.48
fairfax,2020,MAY,Sully_Rd_1,101.23
fairfax,2020,JUNE,Sully_Rd_1,89.07
fairfax,2020,JULY,Sully_Rd_1,91.84
fairfax,2020,AUGUST,Sully_Rd_1,101.49
fairfax,2020,SEPTEMBER,Sully_Rd_1,85.74
fairfax,2020,OCTOBER,Sully_Rd_1,86.48
fairfax,2020,NOVEMBER,Sully_Rd_1,91.83
fairfax,2020,DECEMBER,Sully_Rd_1,109.72
fairfax,2021,JANUARY,Sully_Rd_1,89.00
fairfax,2021,FEBRUARY,Sully_Rd_1,96.03
fairfax,2021,MARCH,Sully_Rd_1,94.25
fairfax,2021,APRIL,Sully_Rd_1,87.96
fairfax,2021,MAY,Sully_Rd_1,82.27
fairfax,2021,JUNE,Sully_Rd_1,81.13
fairfax,2021,JULY,Sully_Rd_1,77.63
fairfax,2021,AUGUST,Sully_Rd_1,77.80
fairfax,2021,SEPTEMBER,Sully_Rd_1,80.80
fairfax,2021,OCTOBER,Sully_Rd_1,78.76
fairfax,2021,NOVEMBER,Sully_Rd_1,75.72
fairfax,2021,DECEMBER,Sully_Rd_1,73.72
fairfax,2022,JANUARY,Sully_Rd_1,93.93
fairfax,2022,FEBRUARY,Sully_Rd_1,79.99
fairfax,2022,MARCH,Sully_Rd_1,82.64
fairfax,2022,APRIL,Sully_Rd_1,84.44
fairfax,2022,MAY,Sully_Rd_1,96.68
fairfax,2022,JUNE,Sully_Rd_1,79.27
fairfax,2022,JULY,Sully_Rd_1,83.79
