TagName,DateTime,Value,Unit
PI1995_Level.PV,12/17/2023 15:42,4.855500221,ft
PI1995_Level.PV,12/17/2023 15:42,4.860000134,ft
PI1995_Level.PV,12/17/2023 15:42,4.854000092,ft
PI1995_Level.PV,12/17/2023 15:42,4.852499962,ft
PI1995_Level.PV,12/17/2023 15:43,4.854000092,ft
PI1995_Level.PV,12/17/2023 15:43,4.855500221,ft
PI1995_Level.PV,12/17/2023 15:43,4.858500004,ft
PI1995_Level.PV,12/17/2023 15:43,4.862999916,ft
PI1995_Level.PV,12/17/2023 15:43,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:43,4.866000175,ft
PI1995_Level.PV,12/17/2023 15:43,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:43,4.855500221,ft
PI1995_Level.PV,12/17/2023 15:43,4.858500004,ft
PI1995_Level.PV,12/17/2023 15:43,4.867499828,ft
PI1995_Level.PV,12/17/2023 15:43,4.867499828,ft
PI1995_Level.PV,12/17/2023 15:43,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:44,4.861499786,ft
PI1995_Level.PV,12/17/2023 15:44,4.855500221,ft
PI1995_Level.PV,12/17/2023 15:44,4.858500004,ft
PI1995_Level.PV,12/17/2023 15:44,4.854000092,ft
PI1995_Level.PV,12/17/2023 15:44,4.856999874,ft
PI1995_Level.PV,12/17/2023 15:44,4.854000092,ft
PI1995_Level.PV,12/17/2023 15:44,4.854000092,ft
PI1995_Level.PV,12/17/2023 15:44,4.862999916,ft
PI1995_Level.PV,12/17/2023 15:44,4.858500004,ft
PI1995_Level.PV,12/17/2023 15:44,4.858500004,ft
PI1995_Level.PV,12/17/2023 15:44,4.861499786,ft
PI1995_Level.PV,12/17/2023 15:44,4.862999916,ft
PI1995_Level.PV,12/17/2023 15:45,4.868999958,ft
PI1995_Level.PV,12/17/2023 15:45,4.864500046,ft
PI1995_Level.PV,12/17/2023 15:45,4.864500046,ft
PI1995_Level.PV,12/17/2023 15:45,4.858500004,ft
PI1995_Level.PV,12/17/2023 15:45,4.860000134,ft
PI1995_Level.PV,12/17/2023 15:45,4.862999916,ft
PI1995_Level.PV,12/17/2023 15:45,4.87349987,ft
PI1995_Level.PV,12/17/2023 15:45,4.867499828,ft
PI1995_Level.PV,12/17/2023 15:45,4.867499828,ft
PI1995_Level.PV,12/17/2023 15:45,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:45,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:45,4.867499828,ft
PI1995_Level.PV,12/17/2023 15:46,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:46,4.866000175,ft
PI1995_Level.PV,12/17/2023 15:46,4.862999916,ft
PI1995_Level.PV,12/17/2023 15:46,4.861499786,ft
PI1995_Level.PV,12/17/2023 15:46,4.864500046,ft
PI1995_Level.PV,12/17/2023 15:46,4.860000134,ft
PI1995_Level.PV,12/17/2023 15:46,4.855500221,ft
PI1995_Level.PV,12/17/2023 15:46,4.864500046,ft
PI1995_Level.PV,12/17/2023 15:46,4.864500046,ft
PI1995_Level.PV,12/17/2023 15:46,4.864500046,ft
PI1995_Level.PV,12/17/2023 15:46,4.852499962,ft
PI1995_Level.PV,12/17/2023 15:46,4.855500221,ft
PI1995_Level.PV,12/17/2023 15:47,4.855500221,ft
PI1995_Level.PV,12/17/2023 15:47,4.861499786,ft
PI1995_Level.PV,12/17/2023 15:47,4.860000134,ft
PI1995_Level.PV,12/17/2023 15:47,4.858500004,ft
PI1995_Level.PV,12/17/2023 15:47,4.856999874,ft
PI1995_Level.PV,12/17/2023 15:47,4.862999916,ft
PI1995_Level.PV,12/17/2023 15:47,4.875,ft
PI1995_Level.PV,12/17/2023 15:47,4.87650013,ft
PI1995_Level.PV,12/17/2023 15:47,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:47,4.864500046,ft
PI1995_Level.PV,12/17/2023 15:47,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:47,4.87349987,ft
PI1995_Level.PV,12/17/2023 15:48,4.867499828,ft
PI1995_Level.PV,12/17/2023 15:48,4.867499828,ft
PI1995_Level.PV,12/17/2023 15:48,4.875,ft
PI1995_Level.PV,12/17/2023 15:48,4.868999958,ft
PI1995_Level.PV,12/17/2023 15:48,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:48,4.860000134,ft
PI1995_Level.PV,12/17/2023 15:48,4.87349987,ft
PI1995_Level.PV,12/17/2023 15:48,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:48,4.866000175,ft
PI1995_Level.PV,12/17/2023 15:48,4.877999783,ft
PI1995_Level.PV,12/17/2023 15:48,4.87650013,ft
PI1995_Level.PV,12/17/2023 15:48,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:49,4.875,ft
PI1995_Level.PV,12/17/2023 15:49,4.875,ft
PI1995_Level.PV,12/17/2023 15:49,4.875,ft
PI1995_Level.PV,12/17/2023 15:49,4.87349987,ft
PI1995_Level.PV,12/17/2023 15:49,4.860000134,ft
PI1995_Level.PV,12/17/2023 15:49,4.866000175,ft
PI1995_Level.PV,12/17/2023 15:49,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:49,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:49,4.879499912,ft
PI1995_Level.PV,12/17/2023 15:49,4.882500172,ft
PI1995_Level.PV,12/17/2023 15:49,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:49,4.879499912,ft
PI1995_Level.PV,12/17/2023 15:50,4.875,ft
PI1995_Level.PV,12/17/2023 15:50,4.877999783,ft
PI1995_Level.PV,12/17/2023 15:50,4.87349987,ft
PI1995_Level.PV,12/17/2023 15:50,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:50,4.870500088,ft
PI1995_Level.PV,12/17/2023 15:50,4.87349987,ft
PI1995_Level.PV,12/17/2023 15:50,4.875,ft
PI1995_Level.PV,12/17/2023 15:50,4.875,ft
PI1995_Level.PV,12/17/2023 15:50,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:50,4.875,ft
PI1995_Level.PV,12/17/2023 15:50,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:50,4.887000084,ft
PI1995_Level.PV,12/17/2023 15:51,4.881000042,ft
PI1995_Level.PV,12/17/2023 15:51,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:51,4.889999866,ft
PI1995_Level.PV,12/17/2023 15:51,4.881000042,ft
PI1995_Level.PV,12/17/2023 15:51,4.887000084,ft
PI1995_Level.PV,12/17/2023 15:51,4.881000042,ft
PI1995_Level.PV,12/17/2023 15:51,4.881000042,ft
PI1995_Level.PV,12/17/2023 15:51,4.877999783,ft
PI1995_Level.PV,12/17/2023 15:51,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:51,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:51,4.882500172,ft
PI1995_Level.PV,12/17/2023 15:51,4.881000042,ft
PI1995_Level.PV,12/17/2023 15:52,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:52,4.882500172,ft
PI1995_Level.PV,12/17/2023 15:52,4.877999783,ft
PI1995_Level.PV,12/17/2023 15:52,4.881000042,ft
PI1995_Level.PV,12/17/2023 15:52,4.877999783,ft
PI1995_Level.PV,12/17/2023 15:52,4.885499954,ft
PI1995_Level.PV,12/17/2023 15:52,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:52,4.887000084,ft
PI1995_Level.PV,12/17/2023 15:52,4.888500214,ft
PI1995_Level.PV,12/17/2023 15:52,4.885499954,ft
PI1995_Level.PV,12/17/2023 15:52,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:52,4.872000217,ft
PI1995_Level.PV,12/17/2023 15:53,4.882500172,ft
PI1995_Level.PV,12/17/2023 15:53,4.877999783,ft
PI1995_Level.PV,12/17/2023 15:53,4.882500172,ft
PI1995_Level.PV,12/17/2023 15:53,4.889999866,ft
PI1995_Level.PV,12/17/2023 15:53,4.882500172,ft
PI1995_Level.PV,12/17/2023 15:53,4.87650013,ft
PI1995_Level.PV,12/17/2023 15:53,4.887000084,ft
PI1995_Level.PV,12/17/2023 15:53,4.87650013,ft
PI1995_Level.PV,12/17/2023 15:53,4.885499954,ft
PI1995_Level.PV,12/17/2023 15:53,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:53,4.885499954,ft
PI1995_Level.PV,12/17/2023 15:53,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:54,4.885499954,ft
PI1995_Level.PV,12/17/2023 15:54,4.888500214,ft
PI1995_Level.PV,12/17/2023 15:54,4.895999908,ft
PI1995_Level.PV,12/17/2023 15:54,4.900499821,ft
PI1995_Level.PV,12/17/2023 15:54,4.895999908,ft
PI1995_Level.PV,12/17/2023 15:54,4.893000126,ft
PI1995_Level.PV,12/17/2023 15:54,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:54,4.90199995,ft
PI1995_Level.PV,12/17/2023 15:54,4.893000126,ft
PI1995_Level.PV,12/17/2023 15:54,4.883999825,ft
PI1995_Level.PV,12/17/2023 15:54,4.885499954,ft
PI1995_Level.PV,12/17/2023 15:54,4.885499954,ft
PI1995_Level.PV,12/17/2023 15:55,4.87650013,ft
PI1995_Level.PV,12/17/2023 15:55,4.887000084,ft
PI1995_Level.PV,12/17/2023 15:55,4.895999908,ft
PI1995_Level.PV,12/17/2023 15:55,4.894499779,ft
PI1995_Level.PV,12/17/2023 15:55,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:55,4.90199995,ft
PI1995_Level.PV,12/17/2023 15:55,4.894499779,ft
PI1995_Level.PV,12/17/2023 15:55,4.899000168,ft
PI1995_Level.PV,12/17/2023 15:55,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:55,4.90350008,ft
PI1995_Level.PV,12/17/2023 15:55,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:55,4.893000126,ft
PI1995_Level.PV,12/17/2023 15:56,4.894499779,ft
PI1995_Level.PV,12/17/2023 15:56,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:56,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:56,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:56,4.893000126,ft
PI1995_Level.PV,12/17/2023 15:56,4.893000126,ft
PI1995_Level.PV,12/17/2023 15:56,4.895999908,ft
PI1995_Level.PV,12/17/2023 15:56,4.895999908,ft
PI1995_Level.PV,12/17/2023 15:56,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:56,4.906499863,ft
PI1995_Level.PV,12/17/2023 15:56,4.899000168,ft
PI1995_Level.PV,12/17/2023 15:56,4.90500021,ft
PI1995_Level.PV,12/17/2023 15:57,4.906499863,ft
PI1995_Level.PV,12/17/2023 15:57,4.90199995,ft
PI1995_Level.PV,12/17/2023 15:57,4.893000126,ft
PI1995_Level.PV,12/17/2023 15:57,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:57,4.90500021,ft
PI1995_Level.PV,12/17/2023 15:57,4.909500122,ft
PI1995_Level.PV,12/17/2023 15:57,4.899000168,ft
PI1995_Level.PV,12/17/2023 15:57,4.907999992,ft
PI1995_Level.PV,12/17/2023 15:57,4.907999992,ft
PI1995_Level.PV,12/17/2023 15:57,4.907999992,ft
PI1995_Level.PV,12/17/2023 15:57,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:57,4.894499779,ft
PI1995_Level.PV,12/17/2023 15:58,4.889999866,ft
PI1995_Level.PV,12/17/2023 15:58,4.891499996,ft
PI1995_Level.PV,12/17/2023 15:58,4.90199995,ft
PI1995_Level.PV,12/17/2023 15:58,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:58,4.900499821,ft
PI1995_Level.PV,12/17/2023 15:58,4.90199995,ft
PI1995_Level.PV,12/17/2023 15:58,4.90199995,ft
PI1995_Level.PV,12/17/2023 15:58,4.900499821,ft
PI1995_Level.PV,12/17/2023 15:58,4.909500122,ft
PI1995_Level.PV,12/17/2023 15:58,4.899000168,ft
PI1995_Level.PV,12/17/2023 15:58,4.90199995,ft
PI1995_Level.PV,12/17/2023 15:58,4.900499821,ft
PI1995_Level.PV,12/17/2023 15:59,4.90500021,ft
PI1995_Level.PV,12/17/2023 15:59,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:59,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:59,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:59,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:59,4.899000168,ft
PI1995_Level.PV,12/17/2023 15:59,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:59,4.897500038,ft
PI1995_Level.PV,12/17/2023 15:59,4.900499821,ft
PI1995_Level.PV,12/17/2023 15:59,4.895999908,ft
PI1995_Level.PV,12/17/2023 15:59,4.906499863,ft
PI1995_Level.PV,12/17/2023 15:59,4.90500021,ft
PI1995_Level.PV,12/17/2023 16:00,4.907999992,ft
PI1995_Level.PV,12/17/2023 16:00,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:00,4.920000076,ft
PI1995_Level.PV,12/17/2023 16:00,4.909500122,ft
PI1995_Level.PV,12/17/2023 16:00,4.916999817,ft
PI1995_Level.PV,12/17/2023 16:00,4.916999817,ft
PI1995_Level.PV,12/17/2023 16:00,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:00,4.915500164,ft
PI1995_Level.PV,12/17/2023 16:00,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:00,4.910999775,ft
PI1995_Level.PV,12/17/2023 16:00,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:00,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:01,4.90500021,ft
PI1995_Level.PV,12/17/2023 16:01,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:01,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:01,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:01,4.910999775,ft
PI1995_Level.PV,12/17/2023 16:01,4.915500164,ft
PI1995_Level.PV,12/17/2023 16:01,4.918499947,ft
PI1995_Level.PV,12/17/2023 16:01,4.910999775,ft
PI1995_Level.PV,12/17/2023 16:01,4.916999817,ft
PI1995_Level.PV,12/17/2023 16:01,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:01,4.916999817,ft
PI1995_Level.PV,12/17/2023 16:01,4.920000076,ft
PI1995_Level.PV,12/17/2023 16:02,4.927499771,ft
PI1995_Level.PV,12/17/2023 16:02,4.926000118,ft
PI1995_Level.PV,12/17/2023 16:02,4.922999859,ft
PI1995_Level.PV,12/17/2023 16:02,4.915500164,ft
PI1995_Level.PV,12/17/2023 16:02,4.918499947,ft
PI1995_Level.PV,12/17/2023 16:02,4.907999992,ft
PI1995_Level.PV,12/17/2023 16:02,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:02,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:02,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:02,4.907999992,ft
PI1995_Level.PV,12/17/2023 16:02,4.900499821,ft
PI1995_Level.PV,12/17/2023 16:02,4.909500122,ft
PI1995_Level.PV,12/17/2023 16:03,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:03,4.90199995,ft
PI1995_Level.PV,12/17/2023 16:03,4.899000168,ft
PI1995_Level.PV,12/17/2023 16:03,4.899000168,ft
PI1995_Level.PV,12/17/2023 16:03,4.897500038,ft
PI1995_Level.PV,12/17/2023 16:03,4.907999992,ft
PI1995_Level.PV,12/17/2023 16:03,4.90500021,ft
PI1995_Level.PV,12/17/2023 16:03,4.899000168,ft
PI1995_Level.PV,12/17/2023 16:03,4.900499821,ft
PI1995_Level.PV,12/17/2023 16:03,4.90350008,ft
PI1995_Level.PV,12/17/2023 16:03,4.899000168,ft
PI1995_Level.PV,12/17/2023 16:03,4.900499821,ft
PI1995_Level.PV,12/17/2023 16:04,4.907999992,ft
PI1995_Level.PV,12/17/2023 16:04,4.90500021,ft
PI1995_Level.PV,12/17/2023 16:04,4.90350008,ft
PI1995_Level.PV,12/17/2023 16:04,4.897500038,ft
PI1995_Level.PV,12/17/2023 16:04,4.907999992,ft
PI1995_Level.PV,12/17/2023 16:04,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:04,4.920000076,ft
PI1995_Level.PV,12/17/2023 16:04,4.915500164,ft
PI1995_Level.PV,12/17/2023 16:04,4.920000076,ft
PI1995_Level.PV,12/17/2023 16:04,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:04,4.909500122,ft
PI1995_Level.PV,12/17/2023 16:04,4.918499947,ft
PI1995_Level.PV,12/17/2023 16:05,4.915500164,ft
PI1995_Level.PV,12/17/2023 16:05,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:05,4.907999992,ft
PI1995_Level.PV,12/17/2023 16:05,4.910999775,ft
PI1995_Level.PV,12/17/2023 16:05,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:05,4.910999775,ft
PI1995_Level.PV,12/17/2023 16:05,4.914000034,ft
PI1995_Level.PV,12/17/2023 16:05,4.912499905,ft
PI1995_Level.PV,12/17/2023 16:05,4.909500122,ft
PI1995_Level.PV,12/17/2023 16:05,4.918499947,ft
PI1995_Level.PV,12/17/2023 16:05,4.916999817,ft
PI1995_Level.PV,12/17/2023 16:05,4.926000118,ft
PI1995_Level.PV,12/17/2023 16:06,4.93200016,ft
PI1995_Level.PV,12/17/2023 16:06,4.926000118,ft
PI1995_Level.PV,12/17/2023 16:06,4.928999901,ft
PI1995_Level.PV,12/17/2023 16:06,4.921500206,ft
PI1995_Level.PV,12/17/2023 16:06,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:06,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:06,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:06,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:06,4.930500031,ft
PI1995_Level.PV,12/17/2023 16:06,4.928999901,ft
PI1995_Level.PV,12/17/2023 16:06,4.920000076,ft
PI1995_Level.PV,12/17/2023 16:06,4.915500164,ft
PI1995_Level.PV,12/17/2023 16:07,4.916999817,ft
PI1995_Level.PV,12/17/2023 16:07,4.93200016,ft
PI1995_Level.PV,12/17/2023 16:07,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:07,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:07,4.93200016,ft
PI1995_Level.PV,12/17/2023 16:07,4.927499771,ft
PI1995_Level.PV,12/17/2023 16:07,4.927499771,ft
PI1995_Level.PV,12/17/2023 16:07,4.928999901,ft
PI1995_Level.PV,12/17/2023 16:07,4.933499813,ft
PI1995_Level.PV,12/17/2023 16:07,4.927499771,ft
PI1995_Level.PV,12/17/2023 16:07,4.920000076,ft
PI1995_Level.PV,12/17/2023 16:07,4.930500031,ft
PI1995_Level.PV,12/17/2023 16:08,4.928999901,ft
PI1995_Level.PV,12/17/2023 16:08,4.924499989,ft
PI1995_Level.PV,12/17/2023 16:08,4.934999943,ft
PI1995_Level.PV,12/17/2023 16:08,4.938000202,ft
PI1995_Level.PV,12/17/2023 16:08,4.933499813,ft
PI1995_Level.PV,12/17/2023 16:08,4.939499855,ft
PI1995_Level.PV,12/17/2023 16:08,4.949999809,ft
PI1995_Level.PV,12/17/2023 16:08,4.949999809,ft
PI1995_Level.PV,12/17/2023 16:08,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:08,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:08,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:08,4.934999943,ft
PI1995_Level.PV,12/17/2023 16:09,4.927499771,ft
PI1995_Level.PV,12/17/2023 16:09,4.928999901,ft
PI1995_Level.PV,12/17/2023 16:09,4.926000118,ft
PI1995_Level.PV,12/17/2023 16:09,4.93200016,ft
PI1995_Level.PV,12/17/2023 16:09,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:09,4.938000202,ft
PI1995_Level.PV,12/17/2023 16:09,4.938000202,ft
PI1995_Level.PV,12/17/2023 16:09,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:09,4.938000202,ft
PI1995_Level.PV,12/17/2023 16:09,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:09,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:09,4.939499855,ft
PI1995_Level.PV,12/17/2023 16:10,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:10,4.933499813,ft
PI1995_Level.PV,12/17/2023 16:10,4.933499813,ft
PI1995_Level.PV,12/17/2023 16:10,4.939499855,ft
PI1995_Level.PV,12/17/2023 16:10,4.938000202,ft
PI1995_Level.PV,12/17/2023 16:10,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:10,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:10,4.93200016,ft
PI1995_Level.PV,12/17/2023 16:10,4.936500072,ft
PI1995_Level.PV,12/17/2023 16:10,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:10,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:10,4.938000202,ft
PI1995_Level.PV,12/17/2023 16:11,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:11,4.939499855,ft
PI1995_Level.PV,12/17/2023 16:11,4.936500072,ft
PI1995_Level.PV,12/17/2023 16:11,4.955999851,ft
PI1995_Level.PV,12/17/2023 16:11,4.960499763,ft
PI1995_Level.PV,12/17/2023 16:11,4.961999893,ft
PI1995_Level.PV,12/17/2023 16:11,4.959000111,ft
PI1995_Level.PV,12/17/2023 16:11,4.959000111,ft
PI1995_Level.PV,12/17/2023 16:11,4.951499939,ft
PI1995_Level.PV,12/17/2023 16:11,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:11,4.934999943,ft
PI1995_Level.PV,12/17/2023 16:11,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:12,4.951499939,ft
PI1995_Level.PV,12/17/2023 16:12,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:12,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:12,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:12,4.951499939,ft
PI1995_Level.PV,12/17/2023 16:12,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:12,4.954500198,ft
PI1995_Level.PV,12/17/2023 16:12,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:12,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:12,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:12,4.949999809,ft
PI1995_Level.PV,12/17/2023 16:12,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:13,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:13,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:13,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:13,4.951499939,ft
PI1995_Level.PV,12/17/2023 16:13,4.942500114,ft
PI1995_Level.PV,12/17/2023 16:13,4.93200016,ft
PI1995_Level.PV,12/17/2023 16:13,4.939499855,ft
PI1995_Level.PV,12/17/2023 16:13,4.938000202,ft
PI1995_Level.PV,12/17/2023 16:13,4.939499855,ft
PI1995_Level.PV,12/17/2023 16:13,4.953000069,ft
PI1995_Level.PV,12/17/2023 16:13,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:13,4.953000069,ft
PI1995_Level.PV,12/17/2023 16:14,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:14,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:14,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:14,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:14,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:14,4.960499763,ft
PI1995_Level.PV,12/17/2023 16:14,4.953000069,ft
PI1995_Level.PV,12/17/2023 16:14,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:14,4.949999809,ft
PI1995_Level.PV,12/17/2023 16:14,4.960499763,ft
PI1995_Level.PV,12/17/2023 16:14,4.951499939,ft
PI1995_Level.PV,12/17/2023 16:14,4.960499763,ft
PI1995_Level.PV,12/17/2023 16:15,4.961999893,ft
PI1995_Level.PV,12/17/2023 16:15,4.959000111,ft
PI1995_Level.PV,12/17/2023 16:15,4.961999893,ft
PI1995_Level.PV,12/17/2023 16:15,4.955999851,ft
PI1995_Level.PV,12/17/2023 16:15,4.943999767,ft
PI1995_Level.PV,12/17/2023 16:15,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:15,4.940999985,ft
PI1995_Level.PV,12/17/2023 16:15,4.957499981,ft
PI1995_Level.PV,12/17/2023 16:15,4.954500198,ft
PI1995_Level.PV,12/17/2023 16:15,4.953000069,ft
PI1995_Level.PV,12/17/2023 16:15,4.959000111,ft
PI1995_Level.PV,12/17/2023 16:15,4.960499763,ft
PI1995_Level.PV,12/17/2023 16:16,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:16,4.961999893,ft
PI1995_Level.PV,12/17/2023 16:16,4.959000111,ft
PI1995_Level.PV,12/17/2023 16:16,4.954500198,ft
PI1995_Level.PV,12/17/2023 16:16,4.953000069,ft
PI1995_Level.PV,12/17/2023 16:16,4.949999809,ft
PI1995_Level.PV,12/17/2023 16:16,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:16,4.949999809,ft
PI1995_Level.PV,12/17/2023 16:16,4.954500198,ft
PI1995_Level.PV,12/17/2023 16:16,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:16,4.957499981,ft
PI1995_Level.PV,12/17/2023 16:16,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:17,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:17,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:17,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:17,4.945499897,ft
PI1995_Level.PV,12/17/2023 16:17,4.955999851,ft
PI1995_Level.PV,12/17/2023 16:17,4.955999851,ft
PI1995_Level.PV,12/17/2023 16:17,4.965000153,ft
PI1995_Level.PV,12/17/2023 16:17,4.947000027,ft
PI1995_Level.PV,12/17/2023 16:17,4.953000069,ft
PI1995_Level.PV,12/17/2023 16:17,4.969500065,ft
PI1995_Level.PV,12/17/2023 16:17,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:17,4.969500065,ft
PI1995_Level.PV,12/17/2023 16:18,4.959000111,ft
PI1995_Level.PV,12/17/2023 16:18,4.954500198,ft
PI1995_Level.PV,12/17/2023 16:18,4.951499939,ft
PI1995_Level.PV,12/17/2023 16:18,4.955999851,ft
PI1995_Level.PV,12/17/2023 16:18,4.955999851,ft
PI1995_Level.PV,12/17/2023 16:18,4.966499805,ft
PI1995_Level.PV,12/17/2023 16:18,4.954500198,ft
PI1995_Level.PV,12/17/2023 16:18,4.948500156,ft
PI1995_Level.PV,12/17/2023 16:18,4.954500198,ft
PI1995_Level.PV,12/17/2023 16:18,4.955999851,ft
PI1995_Level.PV,12/17/2023 16:18,4.961999893,ft
PI1995_Level.PV,12/17/2023 16:18,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:19,4.961999893,ft
PI1995_Level.PV,12/17/2023 16:19,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:19,4.957499981,ft
PI1995_Level.PV,12/17/2023 16:19,4.965000153,ft
PI1995_Level.PV,12/17/2023 16:19,4.969500065,ft
PI1995_Level.PV,12/17/2023 16:19,4.969500065,ft
PI1995_Level.PV,12/17/2023 16:19,4.960499763,ft
PI1995_Level.PV,12/17/2023 16:19,4.966499805,ft
PI1995_Level.PV,12/17/2023 16:19,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:19,4.961999893,ft
PI1995_Level.PV,12/17/2023 16:19,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:19,4.963500023,ft
PI1995_Level.PV,12/17/2023 16:20,4.960499763,ft
PI1995_Level.PV,12/17/2023 16:20,4.965000153,ft
PI1995_Level.PV,12/17/2023 16:20,4.965000153,ft
